PRISM Time Series Data
Locations: 39
"Climate variables: ppt,tmean"
Spatial resolution: 4km
Period: 2019-01-01 - 2019-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2023-Jan-11
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmean (degrees C)
BART,-71.2883,44.0652,263,2019-02-12,0.00,-11.0
BART,-71.2883,44.0652,263,2019-02-13,31.68,-11.1
BART,-71.2883,44.0652,263,2019-02-14,2.40,-3.1
BART,-71.2883,44.0652,263,2019-02-15,0.00,-6.1
BART,-71.2883,44.0652,263,2019-02-16,9.24,-3.6
BART,-71.2883,44.0652,263,2019-02-17,0.00,-6.5
BART,-71.2883,44.0652,263,2019-02-18,0.00,-7.6
BART,-71.2883,44.0652,263,2019-02-19,2.07,-10.3
BART,-71.2883,44.0652,263,2019-02-20,0.00,-12.0
BART,-71.2883,44.0652,263,2019-02-21,7.08,-10.3
BART,-71.2883,44.0652,263,2019-02-22,2.19,-1.3
BART,-71.2883,44.0652,263,2019-02-23,0.00,-5.1
BART,-71.2883,44.0652,263,2019-02-24,0.90,-4.5
BART,-71.2883,44.0652,263,2019-02-25,18.45,-1.5
BART,-71.2883,44.0652,263,2019-02-26,2.93,-7.8
BART,-71.2883,44.0652,263,2019-02-27,0.00,-14.8
BART,-71.2883,44.0652,263,2019-02-28,0.60,-14.5
BART,-71.2883,44.0652,263,2019-03-01,0.00,-10.7
BART,-71.2883,44.0652,263,2019-03-02,0.00,-8.5
BART,-71.2883,44.0652,263,2019-03-03,0.09,-5.4
BART,-71.2883,44.0652,263,2019-03-04,7.76,-2.1
BART,-71.2883,44.0652,263,2019-03-05,0.50,-6.1
BART,-71.2883,44.0652,263,2019-03-06,0.00,-10.2
BART,-71.2883,44.0652,263,2019-03-07,0.00,-14.1
BART,-71.2883,44.0652,263,2019-03-08,0.00,-13.8
BART,-71.2883,44.0652,263,2019-03-09,0.00,-8.9
BART,-71.2883,44.0652,263,2019-03-10,0.00,-3.7
BART,-71.2883,44.0652,263,2019-03-11,13.19,-3.1
BART,-71.2883,44.0652,263,2019-03-12,3.03,0.5
BART,-71.2883,44.0652,263,2019-03-13,0.00,-4.7
BART,-71.2883,44.0652,263,2019-03-14,0.75,-3.1
BART,-71.2883,44.0652,263,2019-03-15,0.00,2.8
BART,-71.2883,44.0652,263,2019-03-16,0.71,8.0
BART,-71.2883,44.0652,263,2019-03-17,0.86,-0.2
BART,-71.2883,44.0652,263,2019-03-18,0.00,-5.1
BART,-71.2883,44.0652,263,2019-03-19,0.00,-5.1
BART,-71.2883,44.0652,263,2019-03-20,0.00,-5.2
BART,-71.2883,44.0652,263,2019-03-21,0.00,-1.1
BART,-71.2883,44.0652,263,2019-03-22,0.93,2.3
BART,-71.2883,44.0652,263,2019-03-23,23.10,0.7
BART,-71.2883,44.0652,263,2019-03-24,0.42,-0.8
BART,-71.2883,44.0652,263,2019-03-25,1.86,2.1
BART,-71.2883,44.0652,263,2019-03-26,0.00,-4.0
BART,-71.2883,44.0652,263,2019-03-27,0.00,-4.7
BART,-71.2883,44.0652,263,2019-03-28,0.00,-1.2
BART,-71.2883,44.0652,263,2019-03-29,2.33,3.1
BART,-71.2883,44.0652,263,2019-03-30,0.55,4.2
BART,-71.2883,44.0652,263,2019-03-31,0.00,2.7
BART,-71.2883,44.0652,263,2019-04-01,9.62,4.1
BART,-71.2883,44.0652,263,2019-04-02,0.00,-4.0
BART,-71.2883,44.0652,263,2019-04-03,0.38,-0.1
BART,-71.2883,44.0652,263,2019-04-04,0.32,4.2
BART,-71.2883,44.0652,263,2019-04-05,0.00,-2.3
BART,-71.2883,44.0652,263,2019-04-06,3.73,0.2
BART,-71.2883,44.0652,263,2019-04-07,0.00,4.5
BART,-71.2883,44.0652,263,2019-04-08,8.35,6.0
BART,-71.2883,44.0652,263,2019-04-09,17.15,-1.4
BART,-71.2883,44.0652,263,2019-04-10,7.12,-1.7
BART,-71.2883,44.0652,263,2019-04-11,0.00,-1.6
BART,-71.2883,44.0652,263,2019-04-12,0.00,1.9
BART,-71.2883,44.0652,263,2019-04-13,1.39,4.1
BART,-71.2883,44.0652,263,2019-04-14,0.00,11.1
BART,-71.2883,44.0652,263,2019-04-15,19.30,7.3
BART,-71.2883,44.0652,263,2019-04-16,4.34,6.0
BART,-71.2883,44.0652,263,2019-04-17,0.29,1.8
BART,-71.2883,44.0652,263,2019-04-18,0.00,5.5
BART,-71.2883,44.0652,263,2019-04-19,0.70,3.5
BART,-71.2883,44.0652,263,2019-04-20,11.65,11.9
BART,-71.2883,44.0652,263,2019-04-21,21.85,13.4
BART,-71.2883,44.0652,263,2019-04-22,0.00,12.0
BART,-71.2883,44.0652,263,2019-04-23,8.03,13.0
BART,-71.2883,44.0652,263,2019-04-24,4.18,8.3
BART,-71.2883,44.0652,263,2019-04-25,0.55,5.5
BART,-71.2883,44.0652,263,2019-04-26,0.00,8.0
BART,-71.2883,44.0652,263,2019-04-27,46.99,4.5
BART,-71.2883,44.0652,263,2019-04-28,3.85,4.3
BART,-71.2883,44.0652,263,2019-04-29,0.00,5.2
BART,-71.2883,44.0652,263,2019-04-30,0.00,5.9
BART,-71.2883,44.0652,263,2019-05-01,0.86,5.3
BART,-71.2883,44.0652,263,2019-05-02,11.44,7.1
BART,-71.2883,44.0652,263,2019-05-03,2.37,4.9
BART,-71.2883,44.0652,263,2019-05-04,8.10,5.7
BART,-71.2883,44.0652,263,2019-05-05,0.00,11.7
BART,-71.2883,44.0652,263,2019-05-06,0.00,10.7
BART,-71.2883,44.0652,263,2019-05-07,0.00,11.9
BART,-71.2883,44.0652,263,2019-05-08,3.08,7.7
BART,-71.2883,44.0652,263,2019-05-09,0.00,6.2
BART,-71.2883,44.0652,263,2019-05-10,8.58,10.0
BART,-71.2883,44.0652,263,2019-05-11,14.40,7.6
BART,-71.2883,44.0652,263,2019-05-12,0.00,8.5
BART,-71.2883,44.0652,263,2019-05-13,0.00,8.8
BART,-71.2883,44.0652,263,2019-05-14,11.38,7.4
BART,-71.2883,44.0652,263,2019-05-15,1.74,4.7
BART,-71.2883,44.0652,263,2019-05-16,0.00,8.0
BART,-71.2883,44.0652,263,2019-05-17,0.92,10.0
BART,-71.2883,44.0652,263,2019-05-18,5.07,9.3
BART,-71.2883,44.0652,263,2019-05-19,0.00,12.1
BART,-71.2883,44.0652,263,2019-05-20,22.84,15.9
BART,-71.2883,44.0652,263,2019-05-21,3.00,16.8
BART,-71.2883,44.0652,263,2019-05-22,1.07,9.2
BART,-71.2883,44.0652,263,2019-05-23,0.00,12.7
BART,-71.2883,44.0652,263,2019-05-24,8.23,14.1
BART,-71.2883,44.0652,263,2019-05-25,0.61,9.8
BART,-71.2883,44.0652,263,2019-05-26,11.22,15.0
BART,-71.2883,44.0652,263,2019-05-27,0.00,17.5
BART,-71.2883,44.0652,263,2019-05-28,0.00,12.5
BART,-71.2883,44.0652,263,2019-05-29,20.72,7.8
BART,-71.2883,44.0652,263,2019-05-30,0.00,9.1
BART,-71.2883,44.0652,263,2019-05-31,0.00,14.5
BART,-71.2883,44.0652,263,2019-06-01,0.00,12.7
BART,-71.2883,44.0652,263,2019-06-02,0.34,13.3
BART,-71.2883,44.0652,263,2019-06-03,5.69,10.8
BART,-71.2883,44.0652,263,2019-06-04,0.00,11.5
BART,-71.2883,44.0652,263,2019-06-05,7.91,12.6
BART,-71.2883,44.0652,263,2019-06-06,18.48,14.4
BART,-71.2883,44.0652,263,2019-06-07,0.32,15.4
BART,-71.2883,44.0652,263,2019-06-08,0.00,16.4
BART,-71.2883,44.0652,263,2019-06-09,0.00,16.0
BART,-71.2883,44.0652,263,2019-06-10,0.00,18.4
BART,-71.2883,44.0652,263,2019-06-11,22.76,20.4
BART,-71.2883,44.0652,263,2019-06-12,6.00,13.5
BART,-71.2883,44.0652,263,2019-06-13,0.00,16.6
BART,-71.2883,44.0652,263,2019-06-14,6.24,11.2
BART,-71.2883,44.0652,263,2019-06-15,2.12,14.4
BART,-71.2883,44.0652,263,2019-06-16,0.03,18.3
BART,-71.2883,44.0652,263,2019-06-17,0.27,15.4
BART,-71.2883,44.0652,263,2019-06-18,0.00,17.6
BART,-71.2883,44.0652,263,2019-06-19,0.00,16.4
BART,-71.2883,44.0652,263,2019-06-20,0.00,19.7
BART,-71.2883,44.0652,263,2019-06-21,33.58,15.4
BART,-71.2883,44.0652,263,2019-06-22,0.00,15.9
BART,-71.2883,44.0652,263,2019-06-23,0.00,16.5
BART,-71.2883,44.0652,263,2019-06-24,0.00,18.0
BART,-71.2883,44.0652,263,2019-06-25,0.00,18.1
BART,-71.2883,44.0652,263,2019-06-26,21.49,16.7
BART,-71.2883,44.0652,263,2019-06-27,3.66,20.5
BART,-71.2883,44.0652,263,2019-06-28,0.00,20.7
BART,-71.2883,44.0652,263,2019-06-29,0.22,22.0
BART,-71.2883,44.0652,263,2019-06-30,9.87,19.9
BART,-71.2883,44.0652,263,2019-07-01,3.41,16.7
BART,-71.2883,44.0652,263,2019-07-02,0.00,20.6
BART,-71.2883,44.0652,263,2019-07-03,0.00,21.3
BART,-71.2883,44.0652,263,2019-07-04,0.00,21.7
BART,-71.2883,44.0652,263,2019-07-05,0.00,22.5
BART,-71.2883,44.0652,263,2019-07-06,0.30,24.2
BART,-71.2883,44.0652,263,2019-07-07,16.91,21.5
BART,-71.2883,44.0652,263,2019-07-08,0.00,17.2
BART,-71.2883,44.0652,263,2019-07-09,0.00,18.2
BART,-71.2883,44.0652,263,2019-07-10,0.00,20.9
BART,-71.2883,44.0652,263,2019-07-11,0.00,22.0
BART,-71.2883,44.0652,263,2019-07-12,70.64,21.1
BART,-71.2883,44.0652,263,2019-07-13,0.81,20.8
BART,-71.2883,44.0652,263,2019-07-14,0.00,22.0
BART,-71.2883,44.0652,263,2019-07-15,0.00,19.9
BART,-71.2883,44.0652,263,2019-07-16,0.00,18.9
BART,-71.2883,44.0652,263,2019-07-17,0.00,21.7
BART,-71.2883,44.0652,263,2019-07-18,2.00,21.2
BART,-71.2883,44.0652,263,2019-07-19,0.00,20.3
BART,-71.2883,44.0652,263,2019-07-20,0.00,24.0
BART,-71.2883,44.0652,263,2019-07-21,0.00,26.6
BART,-71.2883,44.0652,263,2019-07-22,0.00,23.4
BART,-71.2883,44.0652,263,2019-07-23,9.61,18.7
BART,-71.2883,44.0652,263,2019-07-24,2.59,18.1
BART,-71.2883,44.0652,263,2019-07-25,0.00,18.0
BART,-71.2883,44.0652,263,2019-07-26,0.00,19.0
BART,-71.2883,44.0652,263,2019-07-27,0.00,21.0
BART,-71.2883,44.0652,263,2019-07-28,0.93,21.9
BART,-71.2883,44.0652,263,2019-07-29,2.64,23.1
BART,-71.2883,44.0652,263,2019-07-30,0.00,23.5
BART,-71.2883,44.0652,263,2019-07-31,5.17,24.7
BART,-71.2883,44.0652,263,2019-08-01,2.81,21.0
BART,-71.2883,44.0652,263,2019-08-02,0.00,18.1
BART,-71.2883,44.0652,263,2019-08-03,0.00,19.1
BART,-71.2883,44.0652,263,2019-08-04,0.00,20.6
BART,-71.2883,44.0652,263,2019-08-05,0.00,16.4
BART,-71.2883,44.0652,263,2019-08-06,0.00,17.5
BART,-71.2883,44.0652,263,2019-08-07,0.00,20.2
BART,-71.2883,44.0652,263,2019-08-08,35.46,22.4
BART,-71.2883,44.0652,263,2019-08-09,3.02,21.0
BART,-71.2883,44.0652,263,2019-08-10,0.94,19.2
BART,-71.2883,44.0652,263,2019-08-11,3.83,16.3
BART,-71.2883,44.0652,263,2019-08-12,0.00,17.8
BART,-71.2883,44.0652,263,2019-08-13,0.00,21.7
BART,-71.2883,44.0652,263,2019-08-14,0.00,19.2
BART,-71.2883,44.0652,263,2019-08-15,0.00,18.6
BART,-71.2883,44.0652,263,2019-08-16,8.62,19.2
BART,-71.2883,44.0652,263,2019-08-17,0.11,20.2
BART,-71.2883,44.0652,263,2019-08-18,6.41,19.3
BART,-71.2883,44.0652,263,2019-08-19,1.64,22.4
BART,-71.2883,44.0652,263,2019-08-20,0.49,21.4
BART,-71.2883,44.0652,263,2019-08-21,0.00,20.1
BART,-71.2883,44.0652,263,2019-08-22,22.81,17.4
BART,-71.2883,44.0652,263,2019-08-23,0.00,19.3
BART,-71.2883,44.0652,263,2019-08-24,0.00,15.7
BART,-71.2883,44.0652,263,2019-08-25,0.00,14.9
BART,-71.2883,44.0652,263,2019-08-26,0.00,14.7
BART,-71.2883,44.0652,263,2019-08-27,0.00,15.7
BART,-71.2883,44.0652,263,2019-08-28,0.00,17.2
BART,-71.2883,44.0652,263,2019-08-29,24.39,20.1
BART,-71.2883,44.0652,263,2019-08-30,0.00,18.3
BART,-71.2883,44.0652,263,2019-08-31,0.00,17.1
BART,-71.2883,44.0652,263,2019-09-01,0.00,14.1
BART,-71.2883,44.0652,263,2019-09-02,7.72,15.6
BART,-71.2883,44.0652,263,2019-09-03,23.34,13.1
BART,-71.2883,44.0652,263,2019-09-04,0.00,16.3
BART,-71.2883,44.0652,263,2019-09-05,4.62,14.1
BART,-71.2883,44.0652,263,2019-09-06,0.00,14.2
BART,-71.2883,44.0652,263,2019-09-07,0.00,13.5
BART,-71.2883,44.0652,263,2019-09-08,0.71,13.9
BART,-71.2883,44.0652,263,2019-09-09,0.39,12.3
BART,-71.2883,44.0652,263,2019-09-10,0.00,11.2
BART,-71.2883,44.0652,263,2019-09-11,3.74,12.0
BART,-71.2883,44.0652,263,2019-09-12,0.57,19.4
BART,-71.2883,44.0652,263,2019-09-13,0.00,11.2
BART,-71.2883,44.0652,263,2019-09-14,0.00,10.9
BART,-71.2883,44.0652,263,2019-09-15,1.35,11.6
BART,-71.2883,44.0652,263,2019-09-16,0.00,15.6
BART,-71.2883,44.0652,263,2019-09-17,0.00,12.0
BART,-71.2883,44.0652,263,2019-09-18,0.00,10.1
BART,-71.2883,44.0652,263,2019-09-19,0.00,8.6
BART,-71.2883,44.0652,263,2019-09-20,0.00,12.4
BART,-71.2883,44.0652,263,2019-09-21,0.00,15.2
BART,-71.2883,44.0652,263,2019-09-22,0.00,18.6
BART,-71.2883,44.0652,263,2019-09-23,0.00,19.3
BART,-71.2883,44.0652,263,2019-09-24,11.53,20.1
BART,-71.2883,44.0652,263,2019-09-25,0.00,14.8
BART,-71.2883,44.0652,263,2019-09-26,0.00,12.8
BART,-71.2883,44.0652,263,2019-09-27,5.09,14.8
BART,-71.2883,44.0652,263,2019-09-28,0.00,13.8
BART,-71.2883,44.0652,263,2019-09-29,0.59,15.6
BART,-71.2883,44.0652,263,2019-09-30,0.00,9.2
BART,-71.2883,44.0652,263,2019-10-01,3.74,7.8
BART,-71.2883,44.0652,263,2019-10-02,19.92,13.1
BART,-71.2883,44.0652,263,2019-10-03,0.00,9.7
BART,-71.2883,44.0652,263,2019-10-04,3.84,7.1
BART,-71.2883,44.0652,263,2019-10-05,0.25,4.5
BART,-71.2883,44.0652,263,2019-10-06,0.00,5.9
BART,-71.2883,44.0652,263,2019-10-07,1.79,7.3
BART,-71.2883,44.0652,263,2019-10-08,19.15,12.5
BART,-71.2883,44.0652,263,2019-10-09,0.00,9.3
BART,-71.2883,44.0652,263,2019-10-10,0.00,8.8
BART,-71.2883,44.0652,263,2019-10-11,0.00,9.3
BART,-71.2883,44.0652,263,2019-10-12,0.41,11.0
BART,-71.2883,44.0652,263,2019-10-13,0.00,10.8
BART,-71.2883,44.0652,263,2019-10-14,0.00,9.5
BART,-71.2883,44.0652,263,2019-10-15,0.00,9.4
BART,-71.2883,44.0652,263,2019-10-16,0.00,6.4
BART,-71.2883,44.0652,263,2019-10-17,38.50,6.6
BART,-71.2883,44.0652,263,2019-10-18,13.19,8.2
BART,-71.2883,44.0652,263,2019-10-19,1.46,5.8
BART,-71.2883,44.0652,263,2019-10-20,0.00,4.9
BART,-71.2883,44.0652,263,2019-10-21,3.15,5.3
BART,-71.2883,44.0652,263,2019-10-22,0.00,10.2
BART,-71.2883,44.0652,263,2019-10-23,22.94,9.1
BART,-71.2883,44.0652,263,2019-10-24,2.56,9.4
BART,-71.2883,44.0652,263,2019-10-25,0.00,10.9
BART,-71.2883,44.0652,263,2019-10-26,3.76,7.5
BART,-71.2883,44.0652,263,2019-10-27,0.35,5.4
BART,-71.2883,44.0652,263,2019-10-28,33.26,4.1
BART,-71.2883,44.0652,263,2019-10-29,0.84,7.7
BART,-71.2883,44.0652,263,2019-10-30,0.42,8.5
BART,-71.2883,44.0652,263,2019-10-31,6.78,12.3
BART,-71.2883,44.0652,263,2019-11-01,27.49,14.3
BART,-71.2883,44.0652,263,2019-11-02,0.00,4.4
BART,-71.2883,44.0652,263,2019-11-03,0.00,3.3
BART,-71.2883,44.0652,263,2019-11-04,0.00,3.6
BART,-71.2883,44.0652,263,2019-11-05,0.00,4.3
BART,-71.2883,44.0652,263,2019-11-06,2.51,4.9
BART,-71.2883,44.0652,263,2019-11-07,0.00,2.4
BART,-71.2883,44.0652,263,2019-11-08,4.06,-0.1
BART,-71.2883,44.0652,263,2019-11-09,1.89,-5.2
BART,-71.2883,44.0652,263,2019-11-10,0.00,-3.2
BART,-71.2883,44.0652,263,2019-11-11,0.00,1.7
BART,-71.2883,44.0652,263,2019-11-12,10.03,0.3
BART,-71.2883,44.0652,263,2019-11-13,5.34,-7.0
BART,-71.2883,44.0652,263,2019-11-14,0.00,-10.6
BART,-71.2883,44.0652,263,2019-11-15,1.58,-7.5
BART,-71.2883,44.0652,263,2019-11-16,0.70,-3.3
BART,-71.2883,44.0652,263,2019-11-17,0.00,-8.7
BART,-71.2883,44.0652,263,2019-11-18,0.00,-6.7
BART,-71.2883,44.0652,263,2019-11-19,6.12,-0.3
BART,-71.2883,44.0652,263,2019-11-20,12.73,1.3
BART,-71.2883,44.0652,263,2019-11-21,1.42,0.2
BART,-71.2883,44.0652,263,2019-11-22,0.45,1.9
BART,-71.2883,44.0652,263,2019-11-23,3.82,-0.6
BART,-71.2883,44.0652,263,2019-11-24,0.00,-1.3
BART,-71.2883,44.0652,263,2019-11-25,33.78,-0.1
BART,-71.2883,44.0652,263,2019-11-26,0.00,1.4
BART,-71.2883,44.0652,263,2019-11-27,0.00,3.1
BART,-71.2883,44.0652,263,2019-11-28,18.53,1.6
BART,-71.2883,44.0652,263,2019-11-29,0.97,-0.1
BART,-71.2883,44.0652,263,2019-11-30,0.00,-4.7
BART,-71.2883,44.0652,263,2019-12-01,0.00,-8.6
BART,-71.2883,44.0652,263,2019-12-02,3.89,-6.6
BART,-71.2883,44.0652,263,2019-12-03,3.32,-2.5
BART,-71.2883,44.0652,263,2019-12-04,4.90,-4.2
BART,-71.2883,44.0652,263,2019-12-05,0.00,-2.6
BART,-71.2883,44.0652,263,2019-12-06,0.47,-1.8
BART,-71.2883,44.0652,263,2019-12-07,1.82,-5.4
BART,-71.2883,44.0652,263,2019-12-08,0.00,-9.9
BART,-71.2883,44.0652,263,2019-12-09,0.63,-8.2
BART,-71.2883,44.0652,263,2019-12-10,22.26,3.2
BART,-71.2883,44.0652,263,2019-12-11,3.29,2.8
BART,-71.2883,44.0652,263,2019-12-12,0.30,-4.6
BART,-71.2883,44.0652,263,2019-12-13,0.00,-6.6
BART,-71.2883,44.0652,263,2019-12-14,32.33,-1.7
BART,-71.2883,44.0652,263,2019-12-15,25.88,4.8
BART,-71.2883,44.0652,263,2019-12-16,1.24,-1.6
BART,-71.2883,44.0652,263,2019-12-17,0.00,-6.2
BART,-71.2883,44.0652,263,2019-12-18,7.57,-5.4
BART,-71.2883,44.0652,263,2019-12-19,2.20,-8.3
BART,-71.2883,44.0652,263,2019-12-20,0.40,-13.7
BART,-71.2883,44.0652,263,2019-12-21,0.00,-10.9
BART,-71.2883,44.0652,263,2019-12-22,0.00,-9.8
BART,-71.2883,44.0652,263,2019-12-23,0.00,-3.8
BART,-71.2883,44.0652,263,2019-12-24,0.00,0.7
BART,-71.2883,44.0652,263,2019-12-25,0.00,-2.6
BART,-71.2883,44.0652,263,2019-12-26,0.00,-4.3
BART,-71.2883,44.0652,263,2019-12-27,0.47,-4.8
BART,-71.2883,44.0652,263,2019-12-28,2.06,2.3
BART,-71.2883,44.0652,263,2019-12-29,0.00,1.0
BART,-71.2883,44.0652,263,2019-12-30,7.63,-1.1
BART,-71.2883,44.0652,263,2019-12-31,22.46,-3.4

HARV,-72.1756,42.5356,347,2019-01-01,18.83,0.5
HARV,-72.1756,42.5356,347,2019-01-02,0.00,0.9
HARV,-72.1756,42.5356,347,2019-01-03,0.65,-2.7
HARV,-72.1756,42.5356,347,2019-01-04,0.23,0.7
HARV,-72.1756,42.5356,347,2019-01-05,1.34,1.3
HARV,-72.1756,42.5356,347,2019-01-06,3.02,0.5
HARV,-72.1756,42.5356,347,2019-01-07,1.22,-3.7
HARV,-72.1756,42.5356,347,2019-01-08,0.80,-7.4
HARV,-72.1756,42.5356,347,2019-01-09,9.38,-1.2
HARV,-72.1756,42.5356,347,2019-01-10,0.59,0.6
HARV,-72.1756,42.5356,347,2019-01-11,0.00,-4.7
HARV,-72.1756,42.5356,347,2019-01-12,0.00,-10.7
HARV,-72.1756,42.5356,347,2019-01-13,0.00,-9.5
HARV,-72.1756,42.5356,347,2019-01-14,0.00,-8.6
HARV,-72.1756,42.5356,347,2019-01-15,0.00,-7.0
HARV,-72.1756,42.5356,347,2019-01-16,0.00,-5.7
HARV,-72.1756,42.5356,347,2019-01-17,0.00,-5.9
HARV,-72.1756,42.5356,347,2019-01-18,0.00,-8.2
HARV,-72.1756,42.5356,347,2019-01-19,0.00,-3.4
HARV,-72.1756,42.5356,347,2019-01-20,17.66,-5.2
HARV,-72.1756,42.5356,347,2019-01-21,7.39,-13.1
HARV,-72.1756,42.5356,347,2019-01-22,0.00,-18.8
HARV,-72.1756,42.5356,347,2019-01-23,0.00,-12.0
HARV,-72.1756,42.5356,347,2019-01-24,10.98,1.7
HARV,-72.1756,42.5356,347,2019-01-25,54.76,5.2
HARV,-72.1756,42.5356,347,2019-01-26,0.00,-4.4
HARV,-72.1756,42.5356,347,2019-01-27,0.00,-6.9
HARV,-72.1756,42.5356,347,2019-01-28,0.00,-2.7
HARV,-72.1756,42.5356,347,2019-01-29,0.00,-7.6
HARV,-72.1756,42.5356,347,2019-01-30,6.40,-6.9
HARV,-72.1756,42.5356,347,2019-01-31,0.97,-12.8
HARV,-72.1756,42.5356,347,2019-02-01,0.00,-16.9
HARV,-72.1756,42.5356,347,2019-02-02,0.00,-15.0
HARV,-72.1756,42.5356,347,2019-02-03,0.00,-10.5
HARV,-72.1756,42.5356,347,2019-02-04,0.00,0.7
HARV,-72.1756,42.5356,347,2019-02-05,0.48,6.5
HARV,-72.1756,42.5356,347,2019-02-06,0.00,5.8
HARV,-72.1756,42.5356,347,2019-02-07,10.65,1.3
HARV,-72.1756,42.5356,347,2019-02-08,4.23,1.1
HARV,-72.1756,42.5356,347,2019-02-09,3.26,0.2
HARV,-72.1756,42.5356,347,2019-02-10,0.00,-5.2
HARV,-72.1756,42.5356,347,2019-02-11,0.00,-4.2
HARV,-72.1756,42.5356,347,2019-02-12,0.00,-5.4
HARV,-72.1756,42.5356,347,2019-02-13,26.76,-5.3
HARV,-72.1756,42.5356,347,2019-02-14,0.76,-1.6
HARV,-72.1756,42.5356,347,2019-02-15,0.00,-2.7
HARV,-72.1756,42.5356,347,2019-02-16,0.56,2.4
HARV,-72.1756,42.5356,347,2019-02-17,0.00,-3.9
HARV,-72.1756,42.5356,347,2019-02-18,3.95,-3.8
HARV,-72.1756,42.5356,347,2019-02-19,1.24,-8.2
HARV,-72.1756,42.5356,347,2019-02-20,0.00,-9.0
HARV,-72.1756,42.5356,347,2019-02-21,11.31,-8.5
HARV,-72.1756,42.5356,347,2019-02-22,0.00,1.4
HARV,-72.1756,42.5356,347,2019-02-23,0.00,-1.8
HARV,-72.1756,42.5356,347,2019-02-24,3.48,-1.5
HARV,-72.1756,42.5356,347,2019-02-25,7.17,0.6
HARV,-72.1756,42.5356,347,2019-02-26,0.00,-4.4
HARV,-72.1756,42.5356,347,2019-02-27,0.00,-10.0
HARV,-72.1756,42.5356,347,2019-02-28,3.18,-10.8
HARV,-72.1756,42.5356,347,2019-03-01,0.00,-8.5
HARV,-72.1756,42.5356,347,2019-03-02,0.00,-4.0
HARV,-72.1756,42.5356,347,2019-03-03,0.99,-1.3
HARV,-72.1756,42.5356,347,2019-03-04,11.63,0.9
HARV,-72.1756,42.5356,347,2019-03-05,0.00,-6.0
HARV,-72.1756,42.5356,347,2019-03-06,0.00,-10.1
